transaction_id,user_id,transaction_amount,transaction_date,is_foreign_transaction,transaction_type
6e37b721-35ef-4b60-bb21-d347fd3c902a,18,7757.75,2022-12-27,0,refund
9d8feee1-e12c-4678-933c-3b76473bccd4,21,8927.26,2022-10-09,0,refund
2a6445d3-48e8-4f79-98eb-a4621976a39a,117,3652.36,2022-07-25,0,refund
705cd91e-7c94-48af-861a-ef6349b016e5,212,703.51,2022-09-03,0,refund
f06fbb0f-49d9-4f73-ab58-9b3fe2a63e3c,710,2071.8,2023-05-31,0,purchase
c0e354e7-9b2d-4807-bd22-5cba4269f091,265,8364.02,2022-07-20,1,cash withdrawal
47543604-aa9b-44ba-bb4f-068eecad122d,391,6959.72,2022-08-02,0,purchase
d6baf0f2-8d5a-4549-b4f3-ab8e1891e25c,883,721.33,2022-12-23,0,cash withdrawal
9930300a-0700-4af3-ab39-e995c13ed0d3,809,7304.28,2023-05-25,0,refund
8a32484a-e401-461a-b5b9-2b3c0a2cbb1b,930,6339.74,2023-01-03,0,purchase
7d058c07-01b4-4dfc-b1f4-36eacc8abd69,633,1575.03,2023-04-28,0,purchase
34010b60-5e9a-45cf-8699-576dd288b06a,801,3534.02,2022-09-26,0,purchase
6d2f458d-9237-4145-b2a8-3faaf11a31f5,289,3880.24,2023-03-20,1,cash withdrawal
d4bee4e4-204d-4f55-8559-4d7771e007b0,37,5688.46,2022-12-02,0,refund
b75c3825-1c0f-487f-ab01-bba74b814a84,668,1782.13,2023-03-10,0,purchase
71c487bc-1eb4-4d3b-9841-26aceb4f9efb,68,5613.75,2023-05-20,0,cash withdrawal
163cb529-4357-4c51-be45-fee46ea8fb32,502,9969.34,2023-05-10,0,refund
bb4c5947-4748-4576-be3a-4f96230681aa,217,4004.41,2023-02-23,0,purchase
cdbb6c1f-5a8d-485e-b7eb-a7e91dd07ec8,905,7131.8,2022-07-09,1,purchase
ba345e82-38f1-41ab-8b17-0945be88f8e4,627,2336.72,2022-07-07,0,refund
55d8a81a-81ce-420e-a81f-45ff53bddb05,192,8929.25,2022-09-24,0,refund
8349c078-bc4b-4732-a170-920c7416386b,133,2528.82,2023-02-25,1,cash withdrawal
b01cad4e-b4f1-4ca9-92f7-76d1c6ec757f,270,562.33,2022-10-09,1,cash withdrawal
6ef1d60c-09d1-411f-acbb-1aace46bf89a,208,6681.75,2022-07-18,1,cash withdrawal
8573b517-cb50-4544-b481-acdeeeafab56,437,1569.7,2022-10-10,1,purchase
a93fd7ec-8ee4-4f7f-9768-065730bdf7be,195,9024.22,2023-04-30,0,refund
f2fda085-091f-43f3-a046-d4d3e0a8a8af,32,9128.09,2023-02-10,1,cash withdrawal
230a37e5-3ef4-43df-820a-5c40a095c0d0,471,2613.15,2023-01-22,1,refund
385fa73d-f173-46d5-9f42-eabd604f3c8d,91,8978.1,2023-02-25,0,cash withdrawal
26c451fd-7859-4bc6-83e9-c94c3217f93c,809,8438.9,2022-12-14,1,refund
7f297630-bbca-4210-afe6-1a89d059b594,657,5731.92,2022-09-26,1,purchase
e0389eb7-a280-4710-b2d5-ad8721bd1db7,600,8997.33,2022-07-13,0,cash withdrawal
b9291d34-db6e-40ba-842c-a512f369c683,816,2851.7,2023-03-27,0,refund
113808db-6f2f-4411-80d1-90bd36d5187b,915,1077.56,2022-12-16,1,cash withdrawal
b5c1f027-3563-459e-9c78-bade8ec7dccb,977,9433.76,2022-08-17,0,refund
4358ce3f-b01f-40e7-ab0c-7da509efa19b,502,5627.69,2023-02-02,1,refund
3c165571-957a-46e5-a18a-f1fd615ab341,799,9365.73,2023-02-11,0,refund
a82d4879-87cc-4d1c-bbf6-b2ad5944a69c,179,2517.02,2022-08-17,1,cash withdrawal
3b5d5c9c-d737-44d5-8cd3-6406e0bd6044,886,844.33,2023-05-14,0,purchase
7d7f2fed-7c2c-4385-ab00-764e4ac81bda,526,8130.66,2023-04-14,1,cash withdrawal
5b6cbb7a-990c-4e2a-a467-e0c0a1497b65,986,1174.63,2023-01-06,1,cash withdrawal
380bd4cb-18b6-46f8-8ba0-768a7b2021f7,5,853.86,2022-07-22,1,purchase
c145217f-e595-43fa-a182-58d2f681db3f,239,1660.7,2023-04-01,0,refund
7279ec9e-f828-4e0b-ab6a-838e498a9d9d,140,2683.87,2022-10-13,0,refund
1da6536d-6cc3-48aa-a994-3d143f555c7d,382,3903.4,2022-08-16,0,cash withdrawal
a91decb2-51a3-421b-b4d1-183f76f8ef17,249,5540.77,2022-07-23,1,purchase
b46f0145-65e9-4e49-b26c-887658fae8c7,109,8822.26,2022-07-28,1,purchase
d712288a-7bd6-4d37-a1d5-fceac610024b,286,7211.28,2023-04-17,1,refund
697905ea-99de-4d20-bd3a-8826dd2fb568,782,8929.99,2023-03-02,0,cash withdrawal
4496a883-4a7a-477b-876a-16e73c1fc9aa,262,8071.72,2022-12-23,0,refund
c86768b2-d9da-4f47-a3ca-a0c4371132b7,584,357.4,2022-11-14,1,purchase
52bcb64d-c594-48c5-8ff0-18450f90cd63,971,688.35,2022-09-18,1,cash withdrawal
64315fc2-6946-4f3f-914f-6fd9accc1507,562,7918.5,2023-04-19,1,purchase
42bd31c4-660f-4c40-acd9-dc3f7123bc96,213,7503.6,2023-05-29,0,cash withdrawal
ba6a741c-7c4a-44cf-84b0-703f0dfc73c1,546,989.06,2022-09-02,1,cash withdrawal
0bae4fc1-d18a-43ca-a2e2-575356ffdb3e,360,7565.21,2022-10-06,1,purchase
928fbbae-38a7-4678-a8e9-68cf72984bb6,448,5344.53,2023-05-15,1,refund
c790b84c-34c9-43ae-8938-279c2aa20c1e,686,4932.1,2023-02-06,0,refund
9d017d3c-f7df-4baf-b2a8-1e6e1c3da4eb,483,296.75,2023-02-01,0,purchase
8a2e30d6-9ade-4cc2-a114-419854662ea9,335,4484.61,2022-06-16,1,cash withdrawal
cd6aee30-0567-481f-b8e3-fb43f34574ae,434,3837.53,2022-11-03,0,refund
55525e11-b469-4821-87ca-7ddc171acd35,510,4409.3,2023-05-29,0,purchase
8d8a7957-c419-4c8a-844f-c2a85a4a96ae,383,625.13,2022-07-03,0,refund
35e0edd6-84c6-4e4b-8c99-5e2da7a998ab,964,9212.04,2022-10-27,1,cash withdrawal
2830affa-fc37-437a-b2cc-f39d8914bc96,408,9620.64,2023-04-30,0,cash withdrawal
b7c315a2-dc16-4bae-a541-35f889238eb6,900,6257.29,2022-09-06,0,refund
e9209b3a-2951-48a7-8d21-0a344a49ba1b,34,1949.55,2022-11-01,1,refund
8d8e352b-3732-4d15-a9d4-45f354dd528c,718,7501.6,2023-03-20,0,purchase
093c3582-037d-482e-b0a4-be8a3fab0c74,207,9796.75,2023-05-03,1,purchase
86cc556b-f0bb-4e32-814f-a9be05209457,436,3497.95,2022-07-18,1,cash withdrawal
7c226735-ca95-4c2e-a5df-39cb80624277,354,8159.73,2022-06-25,1,purchase
0634e0e6-4d2c-4796-8878-917a282d94a3,746,988.4,2022-09-06,1,purchase
3f4fa031-b025-4b9d-85bc-c4cda1ad9f14,638,2136.63,2022-06-22,1,cash withdrawal
d0207ede-1fa7-4e6b-bffa-749e45bfd2c3,91,383.85,2023-04-09,1,purchase
2195e073-6697-4d0f-a7c0-2a5960bb380b,338,7431.48,2023-04-22,0,purchase
dcaaf6a5-451e-41db-a06a-46b2bd93183f,410,572.31,2022-07-11,0,refund
b8dc6390-8127-4b86-92ea-789013974770,609,3228.58,2023-03-09,1,refund
0528d309-6a56-487d-bb8e-37e2c32bba73,418,344.29,2022-06-14,1,cash withdrawal
9ad8e1cc-8aac-4783-948b-5d0dbe1e70bc,692,5592.14,2023-05-31,1,cash withdrawal
9693ffd8-bc62-42e3-9876-66ec26df7b57,719,1736.52,2023-04-12,1,purchase
9b0e9a7e-d4db-4496-b1bc-99e66420b22a,955,1447.24,2023-05-08,1,refund
6cd6cedf-52df-4152-88e6-cd4b4febaa0e,168,72.2,2022-12-24,0,purchase
46281fb8-4d59-468e-85ff-a2f2be54eceb,218,6779.44,2022-12-04,0,refund
f821947c-43a7-420c-9984-93ce33e1f6f7,517,6013.17,2023-02-18,1,purchase
4a8e9dd2-6067-4824-b8ad-b1829381ebb3,192,8359.08,2022-11-22,0,cash withdrawal
68054a24-f785-4cc1-b8e5-91c417d2efe7,987,3414.54,2023-01-12,0,cash withdrawal
e85cc863-48cf-41da-bbbc-cb5d474f9205,273,4077.2,2023-03-08,1,refund
61e5835e-3e9f-469a-81b0-1ca488800d17,687,3525.84,2022-06-15,0,purchase
64c5ee2d-ba41-448a-bf3d-adbdfe3f5662,197,2393.89,2022-10-31,0,refund
1bb9d499-b6ee-41cf-8bec-c264c3405500,168,6397.1,2022-12-01,1,cash withdrawal
065f5046-f9a6-4744-93ef-e8f0395c0d62,91,4975.7,2022-11-10,1,purchase
5eaca15d-7274-4e76-bb6b-ecb7c56dbe29,836,1208.09,2022-12-11,1,cash withdrawal
4f842010-a48f-41f1-9be4-0ba9902ad019,999,2316.94,2022-10-16,1,refund
f9cf2bd2-a142-4851-8f47-3d7224ce3160,516,3238.66,2022-07-11,1,refund
352aa2af-2b54-47b7-8f96-2ff2186b6a71,42,876.85,2023-05-10,1,refund
3ffdf8f1-97e9-4fe2-bd64-48b2f12d0664,493,2196.92,2022-07-11,0,refund
d68bc80f-9dd2-4036-a737-cac9242e3d71,165,3632.58,2022-12-09,1,refund
910f445d-d6f3-4d9b-b918-a6e885fde9e9,499,2044.79,2023-03-31,1,refund
7e50a000-c474-41c0-8f16-3af83b808449,934,2345.53,2022-09-14,1,cash withdrawal
567e8c74-bd92-432a-8fbb-831a696f9074,616,6150.56,2023-04-29,0,refund
b062259e-524a-4652-8958-b354268e81b4,812,8062.87,2023-01-14,0,purchase
016d26d9-df15-4667-a812-a17c9946601e,609,6921.37,2022-09-21,0,cash withdrawal
8ffa1194-c14a-4a61-b58f-b73fb0bde14f,621,7742.65,2023-04-13,1,refund
5021d3fc-7ff3-4818-8bab-b4147d1d3494,138,3242.14,2023-02-17,1,cash withdrawal
b5786277-761c-4a2b-9263-f8e03c5969c6,295,7862.56,2022-12-13,0,purchase
bd5bfece-dbd0-4d57-8e07-d8fc83b1c1ec,292,1902.74,2023-03-20,1,cash withdrawal
6cfacecc-1ae4-47cf-abd5-c14914d8e0e6,63,4522.73,2023-03-07,1,purchase
c1c353c4-2095-45a4-a02c-f60413d754d6,10,335.61,2022-06-14,0,cash withdrawal
1f19297e-bf86-4d63-851a-b93f297eef2f,961,9317.64,2022-08-12,0,purchase
f8cf814a-dea7-41ae-b006-a2c63286af00,120,3664.12,2022-07-23,0,refund
7ec469d8-6c97-44c0-a2b0-505509fff6ab,117,6404.51,2022-08-14,1,cash withdrawal
7cb8b49d-864b-489a-8d9b-79fda04c57f6,510,9851.49,2022-08-02,0,cash withdrawal
6b0bb457-8c0d-4409-9fcc-8eb4bfbe0892,389,4790.59,2022-11-11,0,purchase
6f7b93e7-1e19-4010-8bf7-e012025ec446,801,6986.06,2022-10-01,0,purchase
ad3b1b9d-e156-40e9-ac06-3d73b84e2f11,255,3035.77,2022-09-22,1,cash withdrawal
e3b93a34-9d77-49b2-9287-e5f485c14181,167,6002.25,2022-10-31,0,cash withdrawal
243a7f53-2a7b-4a7c-a674-dd6b9055e085,461,9054.92,2022-09-29,1,refund
cd853347-3457-4c7f-af5d-b99c85f3cb12,280,8271.14,2023-02-02,0,cash withdrawal
84f612df-5f0a-44fb-b6e7-d214f3b5f7d7,26,7475.5,2023-01-29,1,refund
35eb0106-767f-4095-b8dc-340b4051391c,466,4068.1,2023-06-07,1,cash withdrawal
b85a74cd-bf2b-40e4-ad55-169f54867db3,339,7937.02,2023-05-06,0,refund
863daa90-2a0b-43f4-a2a5-97cfed8707d5,969,820.6,2023-03-13,1,purchase
515400a6-0283-443b-b94f-9276d4541573,990,1304.1,2022-11-17,1,refund
112a0ef5-7872-420e-a67d-46e72de1bda4,192,658.65,2022-06-11,0,refund
3303343c-300b-4e7b-b393-2fb84fd4c793,23,3458.86,2023-03-05,1,refund
54beb7e0-7566-4394-89a8-c57d1806699f,789,8.31,2022-07-15,0,cash withdrawal
982e2afd-77fc-462b-9ffe-37090fa4c293,985,3743.3,2022-08-08,0,cash withdrawal
8f24da7e-a2e7-48d7-99b7-463f1117f840,646,9006.64,2023-05-18,1,cash withdrawal
039dfd70-a0fa-4665-984f-218a39dd11e1,438,2124.23,2023-06-04,0,refund
d21cf643-48c0-4457-864a-ea483150e60d,844,6833.21,2023-05-28,1,purchase
bab4eb77-959f-4841-ad19-312dde3b5a64,585,1590.32,2022-10-05,1,refund
673c984b-c459-4172-9fdf-4b1b5e05b8b1,49,5597.56,2023-06-06,0,purchase
a43fdaf0-8a80-46fe-8fa5-0e3241374168,302,913.15,2023-02-20,0,purchase
27051d96-97b7-42b3-93d5-79ae33dcd09c,140,1783.6,2022-07-18,1,cash withdrawal
2da6b974-47ad-41dd-b768-b54abb0c686a,205,3418.35,2022-09-19,0,purchase
cc009f08-206f-4ddb-9a31-c87e904c01a1,429,5629.96,2022-12-28,0,cash withdrawal
6208c875-c41c-433d-a513-964e965a693e,195,5132.32,2022-10-15,0,refund
9798739e-da78-4fca-85a0-6501935e2c27,233,8914.62,2023-01-29,1,cash withdrawal
bcbd6eeb-ceab-4f76-b776-f4e846f90964,647,7297.13,2023-05-13,0,purchase
793130ce-e8c3-47d0-ab22-9d1d9daac867,904,5232.94,2022-08-29,1,cash withdrawal
3b59475e-c88a-4a74-80af-085d2b088fcd,596,892.47,2022-09-01,0,purchase
9d6ba3b5-cda8-48b5-adf6-cca41761f1ce,56,8508.61,2022-08-04,1,purchase
dfe6b589-79b8-423d-aa31-89ba24b17e45,598,8185.06,2022-06-09,0,cash withdrawal
f84791e0-e55d-42af-93e9-e07052c64562,290,2250.54,2022-06-29,0,refund
708f75a1-cea6-49bc-82ff-1dad2310c9fb,647,2771.51,2022-11-21,0,purchase
4d747649-53bc-40e0-b8c0-9d8baa3319bc,960,7932.64,2022-12-20,0,purchase
8f65abf9-3da3-4aca-9e07-24a8c28fd8cb,838,1543.42,2022-11-08,1,refund
b4cc7214-62b2-45ad-861f-98b160975bc0,894,9741.26,2022-12-10,1,cash withdrawal
85a0daf6-d6b1-4a8c-8fcf-9f895ae0bb5a,20,8977.06,2022-10-10,1,cash withdrawal
9afa3fb4-e21f-4167-9404-e49287db0168,22,2326.41,2023-05-02,0,cash withdrawal
f20ba0c9-2a86-4922-b492-7b3536c21bc3,160,7121.4,2023-02-10,1,refund
24940bbd-b61a-41b0-8719-c1a8d5672214,955,5089.74,2023-05-01,1,purchase
7d76c495-710f-4415-8f7c-00716fef2c5d,146,9427.37,2023-03-05,1,cash withdrawal
1ec80917-af74-4001-8023-539bc9f99d37,416,118.55,2023-01-11,0,refund
59225b53-a6ef-4273-af77-4027e656cfbc,546,4381.93,2022-08-17,1,purchase
daf9ae1b-5d9d-4cbd-9dbb-3fa40679c4f2,669,2170.61,2022-12-07,0,refund
ba7e6b51-5892-471a-ab87-aea4c54f87ad,104,743.7,2022-11-20,1,purchase
e054dba1-8f4e-4920-9df2-055436ba4892,379,5967.26,2023-06-01,0,cash withdrawal
5fcbf482-61e8-4aa5-b0e4-541bf07cfca7,786,7172.22,2022-08-17,0,cash withdrawal
02bb6d94-fed5-4d6b-bf64-94b6eee5b33e,766,7368.72,2022-08-24,1,purchase
31e43850-86a8-4b2b-9c69-ee49712c3126,60,8017.01,2022-06-11,0,refund
18177e4a-5415-468e-8f75-c3d196107189,150,4923.88,2023-05-28,0,cash withdrawal
80b710a6-40f6-4fde-aa72-55845e6e187a,574,3547.67,2023-06-01,0,purchase
08954db1-45e5-46e1-9b55-917803539b9a,453,5003.73,2023-02-15,0,purchase
65f69897-7a8e-4e5c-a444-c04046633755,636,5480.04,2022-06-26,0,refund
40c71862-b44a-4d77-b20c-3a3ffee8acf1,633,2920.13,2022-09-23,0,purchase
927a72df-f89c-4d3f-8ea6-6dbfa011b8d8,547,2125.24,2023-04-24,1,refund
ed758b74-b7d0-4829-9cf9-b68007ca07d8,549,8656.57,2022-12-08,0,refund
7458d92c-a1da-4c7a-9b88-26edff4a9185,268,8763.7,2022-12-16,1,cash withdrawal
dffbdc2d-bffb-4e28-b933-ea492c7c4106,515,5356.57,2023-02-15,1,refund
1a985b74-ceb3-470f-8bab-9c9cc0266d51,476,2043.99,2022-06-23,1,cash withdrawal
e4ee8f51-9ce8-4b7d-8761-dc0c5e99c568,805,829.58,2023-03-13,0,refund
2d49d235-bc77-4a20-b4a4-cb8027379316,55,529.77,2023-05-13,1,cash withdrawal
6b691bd2-1533-4e82-a1b3-b264d9d76878,442,8951.57,2023-04-28,1,cash withdrawal
71813890-0e59-4949-9e92-c0aed8868de4,540,5914.57,2023-02-11,0,cash withdrawal
18f426dd-5071-4e94-8ff4-8fe8b5e9489c,99,8613.9,2023-05-08,1,purchase
da42698b-fbc0-43a8-8708-cf0f8b490e26,233,4822.79,2022-08-23,0,refund
0444c6f1-bcc9-42e6-9d2f-5a3ea7b4f9c8,812,459.79,2022-10-16,0,refund
e6508af4-d925-4a4b-ac07-98c7d6578ecb,813,6298.01,2022-10-09,1,cash withdrawal
e7dd93a5-2b51-4424-b595-459de5d20eae,79,5168.63,2023-01-22,1,purchase
842ee348-5dc2-4d9b-b1bd-b57bb8dddfc2,541,7665.26,2022-06-14,0,refund
6a97cbce-6736-49ef-aa1c-5dcaf0c7915e,484,2989.5,2023-04-30,1,cash withdrawal
10a0e260-0fbd-4062-ab6d-9aa8aaefdbe1,601,5433.74,2022-08-22,0,refund
25c37945-8063-4ce4-82e4-1a50d33650db,489,8341.51,2023-03-19,0,refund
718296af-2c2e-4ba0-957e-f91444424098,903,3199.59,2022-06-26,0,cash withdrawal
b04fbce9-32dc-4a5b-9bc8-8efe4688d612,884,7196.6,2022-12-22,0,purchase
bf3025c3-a2a3-4071-ac47-a51f68c4b51a,908,7072.39,2023-05-02,0,refund
4fa87a65-00d3-4021-b0eb-453ed67df90d,483,3521.8,2022-09-23,1,purchase
57696e2f-1e22-4ade-99c6-7a528f80d1ef,478,5075.63,2022-12-07,1,refund
160a5654-b240-4468-960b-04a99173cd93,246,4471.75,2023-01-14,1,refund
1dc35362-1691-483a-b687-853eee265c95,94,181.25,2023-05-31,0,refund
161f77a1-bac3-4057-aeb8-6221172f0d9b,917,3907.89,2022-08-20,0,purchase
f73c6a1f-a06a-4de4-9755-828f5147c3ba,663,6431.3,2022-06-16,1,refund
02ac1c61-c9ea-45b9-ab59-97f2c447ee3f,232,9382.47,2022-09-01,1,purchase
14ce6f0f-75d9-404d-9fe1-2b57a3506764,521,2389.68,2023-05-15,0,refund
4ecad266-3f29-4615-b178-0077b96a33aa,290,7990.86,2023-04-30,1,cash withdrawal
e6c75732-f151-4f15-a46e-e99eae4ed89f,843,7415.65,2023-05-10,1,purchase
bcf4ced1-c17e-4dc0-bf56-28b930eb0400,39,5235.39,2022-07-30,0,cash withdrawal
b4b6c702-611a-4d79-8da7-61fd4f7c1491,169,7692.67,2022-09-28,1,cash withdrawal
90a67567-23f2-468f-876a-25332d91ac23,387,1859.84,2022-10-09,1,cash withdrawal
3030d7f4-d5d4-499b-b9d8-8a1469fac666,133,1502.77,2022-09-22,1,cash withdrawal
fab1fa12-2d57-47a0-b300-62f1e2318ce6,697,7735.66,2022-10-01,0,cash withdrawal
43b93b02-7089-4400-b293-2bfb42650798,805,5895.11,2022-07-14,0,purchase
5d15c129-9425-4e90-9aeb-50557d692580,890,5263.03,2022-10-22,1,refund
731dc76f-85e6-40fe-a44e-b3e1c5ba136f,824,5817.09,2023-04-27,1,refund
2ba439e6-d4ec-494f-afe1-d845a18af249,219,606.72,2022-06-23,0,purchase
62bbf84c-95d1-4c70-95b0-7c12f31d40e2,875,8157.98,2022-08-08,1,refund
fe66c4fa-35ed-4f38-9197-107c89b702ed,582,4490.35,2023-03-08,0,cash withdrawal
cf97b016-a560-4775-98cf-d9666f110436,815,8370.57,2023-02-28,1,refund
57992f42-351b-4e63-89e7-85c7cbd8715e,194,6247.83,2023-03-07,1,purchase
d4718d86-8d36-4459-80f6-c26cf7eefd84,744,6076.57,2023-03-24,0,cash withdrawal
8365d2cf-173b-4226-84d9-ea2dcb56eb48,12,4524.84,2023-04-05,1,cash withdrawal
77ba69f1-37df-4dfb-821a-4d9635f1e04b,277,1601.17,2022-09-18,0,refund
845c10ea-1d84-4e8f-ac02-e881080cfaaa,415,7290.37,2023-02-19,1,cash withdrawal
23caef2f-79a7-49de-afb9-950ba190aa44,579,9423.19,2022-12-07,1,purchase
9053317b-5f4d-4c1d-92af-891a9639e2b7,18,6828.55,2022-11-02,1,purchase
08aa6127-e6b9-43a3-96a0-c726a886a9fc,422,8246.01,2022-10-12,1,refund
5bdfd4ce-a125-451b-9ac7-ea5bb387a11d,758,7551.99,2023-05-12,1,cash withdrawal
6be1610b-28a3-4f6e-8205-9f80e6a98352,697,4797.75,2022-12-10,0,purchase
e729b06f-a5db-4ca3-9630-202155afb783,636,4448.13,2022-07-17,1,refund
4e681465-5ba6-4f73-a9c4-1f0d2fe68a52,605,8408.66,2022-08-11,0,refund
c0860861-2fa8-4aa4-8bf9-a66d7782e83f,657,9813.93,2022-06-17,0,cash withdrawal
74d99fb1-9dda-4e36-8f29-21017062dff6,164,1100.18,2023-01-25,0,refund
bb1fdb98-6f5a-481a-b1ca-a64c93727484,153,215.79,2022-11-11,0,purchase
40a8bd6b-3e5b-44af-9587-57a3793c04f7,848,5269.64,2023-03-16,0,cash withdrawal
7b88e4ef-567f-4096-99d7-54775f8b00f7,843,6549.53,2023-02-27,0,refund
f884195d-0a45-444d-8cd8-284766b1f859,811,6279.65,2023-06-04,0,cash withdrawal
ef4c113d-c35f-4e12-bbfb-48d5e09f6e24,896,155.72,2023-05-24,0,purchase
6bc5bcd4-1b9c-47e0-81c8-2e2bed486d9a,382,3718.32,2022-11-21,1,refund
93d640cc-f438-4911-84f4-d74fc6299ca6,978,2148.63,2022-11-11,1,refund
831fd302-29fd-4b08-874f-645997d3d50e,195,7265.16,2022-08-12,0,purchase
98cb3cb4-e2f7-47ea-8cf2-fdf8ec1f5d97,56,2963.99,2023-03-06,1,purchase
f3951a45-32ce-4a3d-862a-76f2f15e609c,838,4719.61,2023-01-15,1,cash withdrawal
a9d500dd-2140-4672-a3b9-7f36c0793f64,909,2480.49,2022-10-16,0,refund
f8673a5b-0dc5-47d9-b5bc-e0c0c9dfaf7c,640,4984.24,2022-07-14,1,refund
2436c8de-c40c-4bde-8af9-19244f2c8cfd,577,1961.57,2023-04-16,1,cash withdrawal
2a53dbd6-655f-4aa5-b56e-3fd6589a2b88,714,5402.14,2022-12-04,1,refund
334dd7aa-25c1-4899-a89a-92c5003742ae,595,3778.41,2023-05-17,0,cash withdrawal
1493794a-4eba-42da-8d20-d6cf2c0cad5c,363,7412.17,2022-08-19,0,cash withdrawal
6fc1aaeb-340c-48c9-9b96-4db13c7686e5,503,4263.35,2022-07-14,0,refund
af496395-2775-457e-bea6-ca65b960df1f,657,3642.47,2023-01-10,0,purchase
01440fa3-5fcf-4c27-868e-47b0d87db947,385,7065.42,2022-12-11,0,cash withdrawal
788664f3-1993-4dfe-983f-097d28c9d68c,800,1166.48,2023-01-08,0,purchase
3665de1b-b2e3-4ad9-a4e0-4880afd13c73,996,536.43,2023-05-29,1,refund
d4d32808-6054-451c-ab1e-ad7478e90ae9,370,3425.6,2022-12-05,0,refund
eabd37da-c357-4620-be24-5711b4cb1a42,327,1484.4,2022-07-16,0,purchase
c356dee2-517f-4316-a0e5-886663380b42,211,3309.08,2023-06-07,0,refund
53bd99f9-c5f4-456a-a65e-c4dd222ec711,671,1995.82,2023-05-23,0,cash withdrawal
baf9aa9d-acbc-43ed-91dd-d3e6487f70f0,72,265.32,2023-05-13,1,cash withdrawal
88bbc5bb-64d3-4090-98d0-fc616cb2170b,711,7634.4,2022-07-06,0,refund
bd8cc32e-ab7d-49b2-bd01-d70658cc49bb,266,4813.05,2023-01-22,1,purchase
9bc81ea5-e2b5-474d-b8c0-f0c306e2ac94,219,5097.98,2022-08-17,0,refund
5cbe693e-5e7f-48d9-bc33-499fc4916b7f,85,4862.96,2022-10-18,1,cash withdrawal
9c4e1662-0068-4d9c-92bf-bc31805f6a69,465,8067.63,2023-01-27,1,refund
13c7f140-ea22-4efd-a5ef-2c84c06e6481,175,1067.18,2023-02-14,1,cash withdrawal
301ed689-7ffc-43fe-a359-34433ae61863,990,9770.21,2022-06-26,0,refund
17c50a7c-6f76-4a77-8d4b-cdb2361352a0,227,6185.15,2022-10-18,1,cash withdrawal
6cfb6acc-2e0c-4488-a76f-7d3c62522f26,56,8191.21,2022-08-06,1,refund
acdeafcd-6306-4765-8fa3-baf648f368ba,366,5561.27,2023-04-23,1,cash withdrawal
f5611747-42d2-4c74-88ea-66717b0c036b,6,9115.83,2022-11-19,0,refund
aeadd1dc-65f1-4e33-a9dd-f2292df4e387,99,8224.9,2022-12-26,1,purchase
ce65050b-7705-4c84-9b3f-0866d59042df,777,8351.01,2022-07-11,1,refund
19f5af3c-bb90-4dfe-afa1-ff1758a64190,614,87.4,2023-02-18,0,refund
ce9205ae-cdb5-482a-a78b-941fdcca9a71,426,1933.19,2022-06-13,0,refund
931e5f89-20f5-428d-91ab-ac77292fadf7,99,7372.15,2022-12-22,0,cash withdrawal
02f77979-7466-4319-afb1-44b5624d2ff7,107,5352.18,2022-12-14,1,cash withdrawal
66d6089e-ab91-4501-b5bd-62cda76090e7,149,7613.66,2022-11-20,1,purchase
6ccb9163-4d8e-4d5e-8df4-73bbc577d3a5,1,3329.55,2022-09-17,1,purchase
9a87e44d-1daf-4374-a255-80efbdf7f8f0,431,6192.14,2023-04-18,0,refund
80871ba9-7344-4407-a880-81f9cd6b4aa0,542,1347.85,2022-10-31,0,refund
55c6b8d6-b647-4ba8-b93a-650cc7efd8e2,471,6417.9,2023-05-02,0,purchase
1c968b9b-5d67-4515-b8c5-ef5c88f757fb,527,6912.48,2023-04-10,1,cash withdrawal
881e40c6-6c8f-4833-bb11-6ab62dc86df8,415,7026.89,2023-03-31,0,purchase
147b7a33-acba-40e2-9ecc-eaea622b3588,761,8773.46,2022-08-06,0,refund
ef263a84-f2bd-409b-964d-36b601c7ea8b,938,987.22,2023-03-10,0,purchase
83d03e33-3296-44c0-8201-938b971444b7,84,1731.88,2023-04-20,0,refund
747a2ecd-df48-46fa-ba45-e0ff9d5130ae,604,6588.12,2022-11-24,0,purchase
0a333eef-481e-47f3-b6fa-b8280c6d5a71,78,3428.67,2022-07-26,0,refund
5dfa8933-75d2-4da9-bd57-d424de2e7abc,506,1532.61,2022-06-28,1,purchase
5e8a35cb-afb7-49ba-996d-9303e3a060f1,930,4972.12,2022-09-14,0,purchase
4bd01f7a-accc-4e70-9663-e4906cfad76f,682,7495.76,2023-04-02,0,purchase
44698c04-8af1-40cb-8606-15bfd1b51519,235,5819.72,2022-08-17,1,cash withdrawal
047c1fe5-6ac4-45a5-9b5c-d6c54b11c181,613,9671.68,2022-11-29,0,refund
091e11df-a2cf-432d-8c34-f9de531b1e76,831,6946.05,2023-01-26,0,cash withdrawal
095f6d43-bb5e-44d6-9b74-5fdd1c974694,991,804.49,2023-01-01,1,purchase
2cdc1cc0-3fa6-4025-a56e-5170bd1a2704,419,9432.1,2022-07-11,0,cash withdrawal
ba0ebd56-2045-4dbd-9835-e89b88f4ca54,934,1196.89,2022-08-04,0,purchase
e489149f-6e5c-4ae7-be52-c22ca2070bf3,432,362.65,2022-09-23,0,purchase
b061c6ff-7541-42e8-b8cb-57ff586b3c22,236,8987.22,2023-02-03,1,purchase
e7510ccf-d358-45d7-ab34-d8de3e7d623e,988,6576.05,2023-04-29,1,refund
